"","date","meantemp","order","transformed"
"1145",2016-02-19,23.15384615,1145,0.524353375832885
"1146",2016-02-20,23.625,1146,0.538755458585863
"1147",2016-02-21,21,1147,0.458515283902862
"1148",2016-02-22,21,1148,0.458515283902862
"1149",2016-02-23,21.42857143,1149,0.471615720629469
"1150",2016-02-24,21.6875,1150,0.47953056774841
"1151",2016-02-25,22.5625,1151,0.506277292642744
"1152",2016-02-26,22.8,1152,0.513537117971206
"1153",2016-02-27,22.8,1153,0.513537117971206
"1154",2016-02-28,23,1154,0.519650655089911
"1155",2016-02-29,23.875,1155,0.546397379984244
"1156",2016-03-01,24.91666667,1156,0.578238719246058
"1157",2016-03-02,24.93333333,1157,0.578748180468832
"1158",2016-03-03,26,1158,0.611353711870483
"1159",2016-03-04,27.3125,1159,0.651473799211983
"1160",2016-03-05,23.93333333,1160,0.548180494875308
"1161",2016-03-06,22.8125,1161,0.513919214041125
"1162",2016-03-07,23.71428571,1162,0.541484716097138
"1163",2016-03-08,23.42857143,1163,0.532751091816518
"1164",2016-03-09,24,1164,0.550218340683435
"1165",2016-03-10,25.5625,1165,0.597980349423316
"1166",2016-03-11,25.06666667,1166,0.582823872085086
"1167",2016-03-12,24.5625,1167,0.567412663829792
"1168",2016-03-13,24.25,1168,0.557860262081816
"1169",2016-03-14,22.375,1169,0.500545851593958
"1170",2016-03-15,24.06666667,1170,0.552256186491562
"1171",2016-03-16,23.9375,1171,0.548307860333839
"1172",2016-03-17,26.3125,1172,0.620906113618459
"1173",2016-03-18,26.1875,1173,0.617085152919269
"1174",2016-03-19,26.78571429,1174,0.635371179253542
"1175",2016-03-20,27.13333333,1175,0.645997088774585
"1176",2016-03-21,26.625,1176,0.630458515366436
"1177",2016-03-22,25.0625,1177,0.582696506626554
"1178",2016-03-23,26.2,1178,0.617467248989188
"1179",2016-03-24,28.13333333,1179,0.676564774368109
"1180",2016-03-25,29.875,1180,0.729803493545389
"1181",2016-03-26,24.66666667,1181,0.570596797847676
"1182",2016-03-27,26.25,1182,0.618995633268864
"1183",2016-03-28,25.93333333,1183,0.609315866062356
"1184",2016-03-29,27.125,1184,0.645742358163198
"1185",2016-03-30,29.57142857,1185,0.720524017517973
"1186",2016-03-31,30,1186,0.73362445424458
"1187",2016-04-01,30.57142857,1187,0.751091703111497
"1188",2016-04-02,32.3125,1188,0.804312227179604
"1189",2016-04-03,33.3125,1189,0.834879912773128
"1190",2016-04-04,32.8125,1190,0.819596069976366
"1191",2016-04-05,32.3125,1191,0.804312227179604
"1192",2016-04-06,31.375,1192,0.775655021935675
"1193",2016-04-07,29.93333333,1193,0.731586608436452
"1194",2016-04-08,29.26666667,1194,0.711208151577888
"1195",2016-04-09,30.73333333,1195,0.756040756911272
"1196",2016-04-10,32.25,1196,0.802401746830009
"1197",2016-04-11,29.8,1197,0.727510917125875
"1198",2016-04-12,30.2,1198,0.739737991363284
"1199",2016-04-13,31.75,1199,0.787117904033247
"1200",2016-04-14,33.125,1200,0.829148471724343
"1201",2016-04-15,33.625,1201,0.844432314521105
"1202",2016-04-16,35.6875,1202,0.907478166057748
"1203",2016-04-17,34.66666667,1203,0.876273653782918
"1204",2016-04-18,34.625,1204,0.875000000114629
"1205",2016-04-19,34,1205,0.855895196618676
"1206",2016-04-20,34.0625,1206,0.857805676968271
"1207",2016-04-21,34,1207,0.855895196618676
"1208",2016-04-22,33.25,1208,0.832969432423533
"1209",2016-04-23,31.91666667,1209,0.792212518400727
"1210",2016-04-24,31.3125,1210,0.77374454158608
"1211",2016-04-25,31.75,1211,0.787117904033247
"1212",2016-04-26,33.4375,1212,0.838700873472319
"1213",2016-04-27,33.125,1213,0.829148471724343
"1214",2016-04-28,34.15384615,1214,0.86059791736165
"1215",2016-04-29,34.07142857,1215,0.858078602688831
"1216",2016-04-30,33.0625,1216,0.827237991374747
"1217",2016-05-01,34.6875,1217,0.876910480464224
"1218",2016-05-02,38,1218,0.978165938992773
"1219",2016-05-03,35.5,1219,0.901746725008962
"1220",2016-05-04,33.71428571,1220,0.847161572032379
"1221",2016-05-05,30.6,1221,0.751965065600694
"1222",2016-05-06,31.4375,1222,0.777565502285271
"1223",2016-05-07,33.3125,1223,0.834879912773128
"1224",2016-05-08,35.13333333,1224,0.890538573522778
"1225",2016-05-09,33.53333333,1225,0.841630276573139
"1226",2016-05-10,34,1226,0.855895196618676
"1227",2016-05-11,32.5,1227,0.81004366822839
"1228",2016-05-12,35.375,1228,0.897925764309772
"1229",2016-05-13,37.29411765,1229,0.956588749251955
"1230",2016-05-14,36.5625,1230,0.934224890952082
"1231",2016-05-15,37.25,1231,0.95524017479763
"1232",2016-05-16,37.21428571,1232,0.954148471609714
"1233",2016-05-17,37.5,1233,0.962882096196011
"1234",2016-05-18,37.75,1234,0.970524017594392
"1235",2016-05-19,37.375,1235,0.95906113549682
"1236",2016-05-20,37.4,1236,0.959825327636658
"1237",2016-05-21,36.13333333,1237,0.921106259116302
"1238",2016-05-22,36.8,1238,0.941484716280544
"1239",2016-05-23,32.21428571,1239,0.801310043642093
"1240",2016-05-24,31.52631579,1240,0.780280395429731
"1241",2016-05-25,33.2173913,1241,0.83197265993432
"1242",2016-05-26,35.26923077,1242,0.894692643741663
"1243",2016-05-27,38.27272727,1243,0.986502580434913
"1244",2016-05-28,36.0625,1244,0.91894104815532
"1245",2016-05-29,31.5,1245,0.779475982634866
"1246",2016-05-30,26.8125,1246,0.636189956415221
"1247",2016-05-31,32.64285714,1247,0.8144104803687
"1248",2016-06-01,36,1248,0.917030567805725
"1249",2016-06-02,37.5625,1249,0.964792576545606
"1250",2016-06-03,37.5625,1250,0.964792576545606
"1251",2016-06-04,38.2,1251,0.984279476111478
"1252",2016-06-05,36.16666667,1252,0.922125182173204
"1253",2016-06-06,35.42857143,1253,0.899563318938807
"1254",2016-06-07,34.625,1254,0.875000000114629
"1255",2016-06-08,36.07142857,1255,0.91921397387588
"1256",2016-06-09,35.73333333,1256,0.908879184878893
"1257",2016-06-10,36.13333333,1257,0.921106259116302
"1258",2016-06-11,33.4375,1258,0.838700873472319
"1259",2016-06-12,35.5,1259,0.901746725008962
"1260",2016-06-13,36,1260,0.917030567805725
"1261",2016-06-14,32.625,1261,0.813864628927581
"1262",2016-06-15,34.73333333,1262,0.878311499285368
"1263",2016-06-16,33.5,1263,0.840611353821914
"1264",2016-06-17,34.1875,1264,0.861626637667462
"1265",2016-06-18,35.85714286,1265,0.912663755665415
"1266",2016-06-19,35.625,1266,0.905567685708153
"1267",2016-06-20,30.9375,1267,0.762281659488509
"1268",2016-06-21,32.875,1268,0.821506550325962
"1269",2016-06-22,33.125,1269,0.829148471724343
"1270",2016-06-23,33.84615385,1270,0.851192475875702
"1271",2016-06-24,36.4375,1271,0.930403930252891
"1272",2016-06-25,35.42857143,1272,0.899563318938807
"1273",2016-06-26,34.86666667,1273,0.882387190901623
"1274",2016-06-27,34.3125,1274,0.865447598366653
"1275",2016-06-28,30.78571429,1275,0.757641921627639
"1276",2016-06-29,35.375,1276,0.897925764309772
"1277",2016-06-30,35.46666667,1277,0.900727802257737
"1278",2016-07-01,32.125,1278,0.798580786130819
"1279",2016-07-02,28.4,1279,0.684716157294941
"1280",2016-07-03,29.5625,1280,0.720251091797413
"1281",2016-07-04,30.6875,1281,0.754639738090128
"1282",2016-07-05,33.25,1282,0.832969432423533
"1283",2016-07-06,33.26666667,1283,0.833478893951984
"1284",2016-07-07,33.5,1284,0.840611353821914
"1285",2016-07-08,30.8,1285,0.758078602719399
"1286",2016-07-09,33.25,1286,0.832969432423533
"1287",2016-07-10,32.5625,1287,0.811954148577985
"1288",2016-07-11,31.5,1288,0.779475982634866
"1289",2016-07-12,30.5,1289,0.748908297041342
"1290",2016-07-13,31.25,1290,0.771834061236485
"1291",2016-07-14,30.4375,1291,0.746997816691746
"1292",2016-07-15,31,1292,0.764192139838104
"1293",2016-07-16,27.125,1293,0.645742358163198
"1294",2016-07-17,28.125,1294,0.676310043756722
"1295",2016-07-18,27.66666667,1295,0.662299854628249
"1296",2016-07-19,32.3125,1296,0.804312227179604
"1297",2016-07-20,34.1875,1297,0.861626637667462
"1298",2016-07-21,34.13333333,1298,0.859970887929254
"1299",2016-07-22,34.125,1299,0.859716157317867
"1300",2016-07-23,31.875,1300,0.790938864732437
"1301",2016-07-24,31.4375,1301,0.777565502285271
"1302",2016-07-25,31.9375,1302,0.792849345082033
"1303",2016-07-26,30.3125,1303,0.743176855992556
"1304",2016-07-27,28.3125,1304,0.682041484805508
"1305",2016-07-28,29.53333333,1305,0.719359534199043
"1306",2016-07-29,27.375,1306,0.653384279561579
"1307",2016-07-30,27.33333333,1307,0.65211062589329
"1308",2016-07-31,29.26666667,1308,0.711208151577888
"1309",2016-08-01,29.125,1309,0.706877729350246
"1310",2016-08-02,30.6875,1310,0.754639738090128
"1311",2016-08-03,32.5625,1311,0.811954148577985
"1312",2016-08-04,33.11111111,1312,0.82872392050158
"1313",2016-08-05,33.8,1313,0.849781659499971
"1314",2016-08-06,30.06666667,1314,0.735662300052707
"1315",2016-08-07,33.11764706,1315,0.828923709366235
"1316",2016-08-08,33.80952381,1316,0.850072780329704
"1317",2016-08-09,31.61538462,1317,0.783003023421354
"1318",2016-08-10,32,1318,0.794759825431628
"1319",2016-08-11,28.10714286,1319,0.675764192315602
"1320",2016-08-12,29.03571429,1320,0.704148471838971
"1321",2016-08-13,30.32142857,1321,0.743449781713116
"1322",2016-08-14,28.93333333,1322,0.701018922842928
"1323",2016-08-15,31.67857143,1323,0.784934497963092
"1324",2016-08-16,31.33333333,1324,0.774381368267386
"1325",2016-08-17,29.92857143,1325,0.731441048174425
"1326",2016-08-18,29.88888889,1326,0.730228044768152
"1327",2016-08-19,32.07142857,1327,0.796943231501783
"1328",2016-08-20,33.18518519,1328,0.830988193689649
"1329",2016-08-21,31.59259259,1329,0.782306323814276
"1330",2016-08-22,32.18518519,1330,0.800420508096125
"1331",2016-08-23,31.48,1331,0.778864628922995
"1332",2016-08-24,30.17857143,1332,0.739082969572806
"1333",2016-08-25,31.52,1333,0.780087336346736
"1334",2016-08-26,31.22222222,1334,0.770984958790959
"1335",2016-08-27,31.78571429,1335,0.788209607221163
"1336",2016-08-28,33.4,1336,0.837554585262562
"1337",2016-08-29,29.57142857,1337,0.720524017517973
"1338",2016-08-30,30.04,1338,0.734847161668321
"1339",2016-08-31,27.25925926,1339,0.649846353010897
"1340",2016-09-01,27.96,1340,0.67126637563379
"1341",2016-09-02,30.73913043,1341,0.756217960841426
"1342",2016-09-03,30.89473684,1342,0.760974488658643
"1343",2016-09-04,31.69230769,1343,0.785354383640003
"1344",2016-09-05,31.07692308,1344,0.766543500362429
"1345",2016-09-06,30.375,1345,0.745087336342151
"1346",2016-09-07,31.1,1346,0.767248908397456
"1347",2016-09-08,31.91666667,1347,0.792212518400727
"1348",2016-09-09,30.55555556,1348,0.750606501932394
"1349",2016-09-10,31.23076923,1349,0.771246221105403
"1350",2016-09-11,31,1350,0.764192139838104
"1351",2016-09-12,31.64285714,1351,0.783842794775176
"1352",2016-09-13,32.53333333,1352,0.811062590979615
"1353",2016-09-14,30.85714286,1353,0.759825327697794
"1354",2016-09-15,31.72727273,1354,0.786423183989488
"1355",2016-09-16,31.4,1355,0.776419214075513
"1356",2016-09-17,32.30769231,1356,0.804165267223253
"1357",2016-09-18,32.25,1357,0.802401746830009
"1358",2016-09-19,32.375,1358,0.8062227075292
"1359",2016-09-20,33.44444444,1359,0.838913148930862
"1360",2016-09-21,33.36,1360,0.836331877838821
"1361",2016-09-22,30.03703704,1361,0.734756590838614
"1362",2016-09-23,31,1362,0.764192139838104
"1363",2016-09-24,31.24,1363,0.77152838438055
"1364",2016-09-25,31.13043478,1364,0.768179229183604
"1365",2016-09-26,31.48,1365,0.778864628922995
"1366",2016-09-27,32.18518519,1366,0.800420508096125
"1367",2016-09-28,32.44,1367,0.808209607092779
"1368",2016-09-29,32.22727273,1368,0.80170702678625
"1369",2016-09-30,32.21428571,1369,0.801310043642093
"1370",2016-10-01,32.54166667,1370,0.811317321896679
"1371",2016-10-02,32.81481481,1371,0.819666828360655
"1372",2016-10-03,33.26923077,1372,0.833557272554615
"1373",2016-10-04,30.55555556,1373,0.750606501932394
"1374",2016-10-05,28.83333333,1374,0.697962154283576
"1375",2016-10-06,30.7037037,1375,0.755135047697179
"1376",2016-10-07,30.96,1376,0.762969432414363
"1377",2016-10-08,30.6,1377,0.751965065600694
"1378",2016-10-09,30.92,1378,0.761746724990622
"1379",2016-10-10,29.77777778,1379,0.726831635291725
"1380",2016-10-11,29.66666667,1380,0.723435225815297
"1381",2016-10-12,29.57142857,1381,0.720524017517973
"1382",2016-10-13,29.96296296,1382,0.732492317650545
"1383",2016-10-14,29.75,1383,0.725982532846199
"1384",2016-10-15,27.74074074,1384,0.664564127510642
"1385",2016-10-16,28.42857143,1385,0.685589519784138
"1386",2016-10-17,28.6,1386,0.690829694413646
"1387",2016-10-18,28.5,1387,0.687772925854293
"1388",2016-10-19,28.92592593,1388,0.700792495768663
"1389",2016-10-20,29.07692308,1389,0.705408129175381
"1390",2016-10-21,28.40909091,1390,0.68499404537358
"1391",2016-10-22,29.33333333,1391,0.713245997080338
"1392",2016-10-23,27.5,1392,0.657205240260769
"1393",2016-10-24,28.5,1393,0.687772925854293
"1394",2016-10-25,28.04,1394,0.673711790481272
"1395",2016-10-26,27.57692308,1395,0.659556600785095
"1396",2016-10-27,26.55555556,1396,0.628335759558297
"1397",2016-10-28,25.51851852,1397,0.596635937370738
"1398",2016-10-29,25.81481481,1398,0.605693029205986
"1399",2016-10-30,24.82608696,1399,0.575469907149625
"1400",2016-10-31,24.53846154,1400,0.56667786374236
"1401",2016-11-01,24.38461538,1401,0.561975142693709
"1402",2016-11-02,23.72727273,1402,0.541881699241295
"1403",2016-11-03,25.64,1403,0.600349345056814
"1404",2016-11-04,24.81481481,1404,0.575125343612462
"1405",2016-11-05,23.11538462,1405,0.523177695876399
"1406",2016-11-06,22.92592593,1406,0.517386382207518
"1407",2016-11-07,24.54545455,1407,0.566891623873392
"1408",2016-11-08,23.73076923,1408,0.541988579153972
"1409",2016-11-09,23,1409,0.519650655089911
"1410",2016-11-10,23.51851852,1410,0.53550056618369
"1411",2016-11-11,23.92,1411,0.547772925835953
"1412",2016-11-12,23.53846154,1412,0.536110178148835
"1413",2016-11-13,24.2962963,1413,0.559275432824359
"1414",2016-11-14,23.34615385,1414,0.530231777143699
"1415",2016-11-15,22.24,1415,0.496419214038832
"1416",2016-11-16,21.76923077,1416,0.482028888229087
"1417",2016-11-17,21.73076923,1417,0.480853207966924
"1418",2016-11-18,21.73076923,1418,0.480853207966924
"1419",2016-11-19,20.66666667,1419,0.44832605547358
"1420",2016-11-20,22.25,1420,0.496724890894767
"1421",2016-11-21,21.53846154,1421,0.474974806961787
"1422",2016-11-22,22.57894737,1422,0.506780050677744
"1423",2016-11-23,22.82608696,1423,0.514334535962577
"1424",2016-11-24,21.42105263,1424,0.471385888315029
"1425",2016-11-25,23.6,1425,0.537991266446025
"1426",2016-11-26,24.29411765,1426,0.559208836536141
"1427",2016-11-27,23.63636364,1427,0.539102818760581
"1428",2016-11-28,22.45454545,1428,0.502977371899953
"1429",2016-11-29,21.61111111,1429,0.477195536176052
"1430",2016-11-30,19.86956522,1430,0.423960508963838
"1431",2016-12-01,19.75,1431,0.420305676910957
"1432",2016-12-02,19.20833333,1432,0.403748180445906
"1433",2016-12-03,21.20833333,1433,0.464883551632954
"1434",2016-12-04,18.9,1434,0.394323144156462
"1435",2016-12-05,18.63636364,1435,0.38626439079296
"1436",2016-12-06,18.53846154,1436,0.383271750181215
"1437",2016-12-07,18.25,1437,0.374454148520671
"1438",2016-12-08,16.9,1438,0.333187772969413
"1439",2016-12-09,19.41666667,1439,0.410116448481675
"1440",2016-12-10,16.44444444,1440,0.319262493840951
"1441",2016-12-11,20.04166667,1441,0.429221251977627
"1442",2016-12-12,19.90909091,1442,0.425168717828625
"1443",2016-12-13,19.05,1443,0.39890829699549
"1444",2016-12-14,18.55555556,1444,0.383794274810104
"1445",2016-12-15,18.16666667,1445,0.371906841489769
"1446",2016-12-16,15.83333333,1446,0.300582241567762
"1447",2016-12-17,17.5,1447,0.351528384325528
"1448",2016-12-18,16.08333333,1448,0.308224162966143
"1449",2016-12-19,17.85714286,1449,0.36244541498198
"1450",2016-12-20,19.8,1450,0.421834061190633
"1451",2016-12-21,18.05,1451,0.368340611401966
"1452",2016-12-22,17.28571429,1452,0.344978166115063
"1453",2016-12-23,15.55,1453,0.291921397418156
"1454",2016-12-24,17.31818182,1454,0.345970623364101
"1455",2016-12-25,14,1455,0.244541484748193
"1456",2016-12-26,17.14285714,1456,0.340611353669076
"1457",2016-12-27,16.85,1457,0.331659388689737
"1458",2016-12-28,17.2173913,1458,0.342889690437933
"1459",2016-12-29,15.23809524,1459,0.282387190779352
"1460",2016-12-30,14.0952381,1460,0.247452693045518
"1461",2016-12-31,15.05263158,1461,0.276717995931448
"1462",2017-01-01,15.91304348,1462,0.303018796371575
"1463",2017-01-02,18.5,1463,0.382096069919052
"1464",2017-01-03,17.11111111,1464,0.339640951005193
"1465",2017-01-04,18.7,1465,0.388209607037757
"1466",2017-01-05,18.38888889,1466,0.378699660442624
"1467",2017-01-06,19.31818182,1467,0.407105994551149
"1468",2017-01-07,14.70833333,1468,0.266193595275047
"1469",2017-01-08,15.68421053,1469,0.296023902702536
"1470",2017-01-09,14.57142857,1470,0.26200873361511
"1471",2017-01-10,12.11111111,1471,0.186802523037572
"1472",2017-01-11,11,1472,0.152838427967621
"1473",2017-01-12,11.78947368,1473,0.176970811202223
"1474",2017-01-13,13.23529412,1474,0.221166195836834
"1475",2017-01-14,13.2,1475,0.220087336273374
"1476",2017-01-15,16.43478261,1476,0.318967154059253
"1477",2017-01-16,14.65,1477,0.264410480383984
"1478",2017-01-17,11.72222222,1478,0.174915089717238
"1479",2017-01-18,13.04166667,1479,0.215247452822958
"1480",2017-01-19,14.61904762,1480,0.263464337763773
"1481",2017-01-20,15.26315789,1481,0.283153297984693
"1482",2017-01-21,15.39130435,1482,0.287070438683896
"1483",2017-01-22,18.44,1483,0.380262008783441
"1484",2017-01-23,18.11764706,1484,0.370408425463372
"1485",2017-01-24,18.34782609,1485,0.377444465682635
"1486",2017-01-25,21,1486,0.458515283902862
"1487",2017-01-26,16.17857143,1487,0.311135371263468
"1488",2017-01-27,16.5,1488,0.320960698732004
"1489",2017-01-28,14.86363636,1489,0.270940849467809
"1490",2017-01-29,15.66666667,1490,0.295487627505959
"1491",2017-01-30,16.44444444,1491,0.319262493840951
"1492",2017-01-31,16.125,1492,0.309497816634432
"1493",2017-02-01,15.25,1493,0.282751091740098
"1494",2017-02-02,17.09090909,1494,0.339023422009479
"1495",2017-02-03,15.63636364,1495,0.294561334012388
"1496",2017-02-04,18.7,1496,0.388209607037757
"1497",2017-02-05,18.63157895,1497,0.386118133893378
"1498",2017-02-06,16.88888889,1498,0.332848132052338
"1499",2017-02-07,15.125,1499,0.278930131040908
"1500",2017-02-08,15.7,1500,0.296506550257184
"1501",2017-02-09,15.375,1501,0.286572052439289
"1502",2017-02-10,14.66666667,1502,0.264919941912435
"1503",2017-02-11,15.625,1503,0.29421397383767
"1504",2017-02-12,16.25,1504,0.313318777333623
"1505",2017-02-13,16.33333333,1505,0.315866084364524
"1506",2017-02-14,16.875,1506,0.332423580829575
"1507",2017-02-15,17.57142857,1507,0.353711790395683
"1508",2017-02-16,20.25,1508,0.435589519707719
"1509",2017-02-17,21.3,1509,0.46768558958092
"1510",2017-02-18,21.125,1510,0.462336244602053
"1511",2017-02-19,22.36363636,1511,0.50019849141924
"1512",2017-02-20,23.375,1512,0.531113537187482
"1513",2017-02-21,21.83333333,1513,0.483988355128907
"1514",2017-02-22,19.125,1514,0.401200873415004
"1515",2017-02-23,18.625,1515,0.385917030618242
"1516",2017-02-24,19.125,1516,0.401200873415004
"1517",2017-02-25,19,1517,0.397379912715814
"1518",2017-02-26,18.75,1518,0.389737991317433
"1519",2017-02-27,19.875,1519,0.424126637610148
"1520",2017-02-28,23.33333333,1520,0.529839883519193
"1521",2017-03-01,24.46153846,1521,0.564326503218034
"1522",2017-03-02,23.75,1522,0.542576419285054
"1523",2017-03-03,20.5,1523,0.4432314411061
"1524",2017-03-04,19.125,1524,0.401200873415004
"1525",2017-03-05,19.75,1525,0.420305676910957
"1526",2017-03-06,20,1526,0.427947598309338
"1527",2017-03-07,22.625,1527,0.508187772992339
"1528",2017-03-08,21.54545455,1528,0.475188567092819
"1529",2017-03-09,20.78571429,1529,0.451965065692397
"1530",2017-03-10,19.9375,1530,0.426037117959743
"1531",2017-03-11,18.53333333,1531,0.383114992670277
"1532",2017-03-12,17.375,1532,0.347707423626337
"1533",2017-03-13,17.44444444,1533,0.349830179434476
"1534",2017-03-14,18,1534,0.36681222712229
"1535",2017-03-15,19.875,1535,0.424126637610148
"1536",2017-03-16,24,1536,0.550218340683435
"1537",2017-03-17,20.9,1537,0.45545851534351
"1538",2017-03-18,24.69230769,1538,0.571380584485334
"1539",2017-03-19,24.66666667,1539,0.570596797847676
"1540",2017-03-20,23.33333333,1540,0.529839883519193
"1541",2017-03-21,25,1541,0.580786026276959
"1542",2017-03-22,27.25,1542,0.649563318862388
"1543",2017-03-23,28,1543,0.672489083057531
"1544",2017-03-24,28.91666667,1544,0.700509461620154
"1545",2017-03-25,26.5,1545,0.626637554667245
"1546",2017-03-26,29.1,1546,0.706113537210408
"1547",2017-03-27,29.5,1547,0.718340611447818
"1548",2017-03-28,29.88888889,1548,0.730228044768152
"1549",2017-03-29,31,1549,0.764192139838104
"1550",2017-03-30,29.28571429,1550,0.711790393237352
"1551",2017-03-31,30.625,1551,0.752729257740532
"1552",2017-04-01,31.375,1552,0.775655021935675
"1553",2017-04-02,29.75,1553,0.725982532846199
"1554",2017-04-03,30.5,1554,0.748908297041342
"1555",2017-04-04,30.93333333,1555,0.762154294029977
"1556",2017-04-05,29.23076923,1556,0.710110849918355
"1557",2017-04-06,31.22222222,1557,0.770984958790959
"1558",2017-04-07,27,1558,0.641921397464007
"1559",2017-04-08,25.625,1559,0.599890829772912
"1560",2017-04-09,27.125,1560,0.645742358163198
"1561",2017-04-10,27.85714286,1561,0.668122270917221
"1562",2017-04-11,29.25,1562,0.710698690049437
"1563",2017-04-12,29.25,1563,0.710698690049437
"1564",2017-04-13,29.66666667,1564,0.723435225815297
"1565",2017-04-14,30.5,1565,0.748908297041342
"1566",2017-04-15,31.22222222,1566,0.770984958790959
"1567",2017-04-16,31,1567,0.764192139838104
"1568",2017-04-17,32.55555556,1568,0.811741873119442
"1569",2017-04-18,34,1569,0.855895196618676
"1570",2017-04-19,33.5,1570,0.840611353821914
"1571",2017-04-20,34.5,1571,0.871179039415438
"1572",2017-04-21,34.25,1572,0.863537118017057
"1573",2017-04-22,32.9,1573,0.8222707424658
"1574",2017-04-23,32.875,1574,0.821506550325962
"1575",2017-04-24,32,1575,0.794759825431628
